Group,Time,Id,User,Message
group 234,1/24/2016 1:29,R_1nUcgEmyVIz2t28,User 1,"The last time I went to the zoo was about a year and a half ago. We took my daughter and niece. We went into the petting section with the goats, sheep, and zebras. We also went on a carriage ride and saw some monkeys, hippos, long horns and much more"
group 234,1/24/2016 1:30,R_1nUcgEmyVIz2t28,User 1,"Do	you	like	to	get	up	early	or	stay	up	late?	Is	there	anything	funny	that	has	resulted	from	 this?"
group 234,1/24/2016 1:31,R_2E6tynMcF54CqdK,User 2,"I like staying up late, but would rather get up early. Nothing really funny has resulted from it - in fact it's kind of frustrating. I tend to try to fall asleep early so I can start getting up earlier, but that usually makes me overthink and stay up later than usual. :grin:"
group 234,1/24/2016 1:31,,System,>> This chat has 600 seconds remaining before expiring. Please start wrapping up your conversation.
group 234,1/24/2016 1:31,R_2E6tynMcF54CqdK,User 2,Do you like to get up early or stay up late? Is there anything funny that has resulted from this?
group 234,1/24/2016 1:32,R_1nUcgEmyVIz2t28,User 1,I like staying up late. For some reason I'm a night owl. I would rather get up early but have never been able to change my schedule around to meet that.
group 234,1/24/2016 1:32,R_1nUcgEmyVIz2t28,User 1,"What	did	you	do	this	summer?"
group 234,1/24/2016 1:34,R_2E6tynMcF54CqdK,User 2,"Not a lot. I did a lot of working. I went to a few baseball games, which was fun. Started exercizing regularly, which kinda fell off around the holidays. Nothing too exciting."
group 234,1/24/2016 1:34,R_2E6tynMcF54CqdK,User 2,What did you do this summer?
group 234,1/24/2016 1:34,R_1nUcgEmyVIz2t28,User 1,I played with my daughter mostly. We had a few cookouts and had some family and friends over a couple of times. I also went to a concert to see Tim McGraw.
group 234,1/24/2016 1:34,R_1nUcgEmyVIz2t28,User 1,"Who	is	your	favorite	actor	of	your	own	gender?	Describe	a	favorite	scene	in	which	this	 person	has	acted."
group 234,1/24/2016 1:35,R_2E6tynMcF54CqdK,User 2,"My favorite actress is Tina Fey. One of my favorite scenes with her is on her show 30 Rock when she' gets the flu shot, even though she isn't supposed to, and everyone else gets sick."
group 234,1/24/2016 1:35,R_2E6tynMcF54CqdK,User 2,Who is your favorite actor of your own gender? Describe a favorite scene in which this person has acted.
group 234,1/24/2016 1:36,R_1nUcgEmyVIz2t28,User 1,My favorite actress is Jennifer Aniston. One of my favorite scenes with her is on her show Friends when she had her daughter with Ross.
group 234,1/24/2016 1:37,R_1nUcgEmyVIz2t28,User 1,"What	is	your	favorite	holiday?	Why?"
group 234,1/24/2016 1:37,R_2E6tynMcF54CqdK,User 2,"Again, favorite holiday is Halloween because I like to dress up and have fun."
group 234,1/24/2016 1:37,R_2E6tynMcF54CqdK,User 2,What is your favorite holiday? Why?
group 234,1/24/2016 1:38,R_1nUcgEmyVIz2t28,User 1,Favorite holiday is Christmas because I love seeing the surprised look on my daughters face when she opens her presents.
group 234,1/24/2016 1:38,R_1nUcgEmyVIz2t28,User 1,"What	foreign	country	would	you	most	like	to	visit?	What	attracts	you	to	this	place?"
group 234,1/24/2016 1:38,R_2E6tynMcF54CqdK,User 2,"I'd like to visit France, to see the Eiffel Tower, and all the art museums."
group 234,1/24/2016 1:38,R_2E6tynMcF54CqdK,User 2,What foreign country would you most like to visit? What attracts you to this place?
group 234,1/24/2016 1:39,R_1nUcgEmyVIz2t28,User 1,"I'd like to see Ireland, to see the beautiful countryside"
group 234,1/24/2016 1:39,R_1nUcgEmyVIz2t28,User 1,"Do	you	prefer	digital	watches	and	clocks	or	the	kind	with	hands?	Why?"
group 234,1/24/2016 1:39,R_2E6tynMcF54CqdK,User 2,"Digital, because it's on my phone like that and easier to read."
group 234,1/24/2016 1:39,R_2E6tynMcF54CqdK,User 2,Do you prefer digital watches and clocks or the kind with hands? Why?
group 234,1/24/2016 1:40,R_1nUcgEmyVIz2t28,User 1,"I prefer digital, because it's a lot faster to read if your in a hurry."
group 234,1/24/2016 1:40,R_1nUcgEmyVIz2t28,User 1,"Describe	your mother's	best	friend."
group 234,1/24/2016 1:40,R_2E6tynMcF54CqdK,User 2,"My mother's best friend is her sister. She's a little younger, goofy, and a little bratty and childish at times. They both have the same birthday though, so I guess that's why they are close."
group 234,1/24/2016 1:40,R_2E6tynMcF54CqdK,User 2,Describe your mother's best friend.
group 234,1/24/2016 1:41,R_1nUcgEmyVIz2t28,User 1,My mother's best friend is someone she grew up with. Shes having a lot of health problems right now. Shes really nice and likes to help people out.
group 234,1/24/2016 1:41,R_1nUcgEmyVIz2t28,User 1,"How	often	do	you	get	your	hair	cut?	Where	do	you	go?	Have	you	ever	had	a	really	bad	 haircut	experience?"
group 234,1/24/2016 1:41,R_2E6tynMcF54CqdK,User 2,"I get my hair cut a few times a year. I cut it myself, after having a bad experience with a stylist. She twisted my hair to dry it (I have fine hair), and then cut it crooked. I had to go back twice to get it fixed."
group 234,1/24/2016 1:41,,System,>> This chat has now expired.
group 235,1/24/2016 1:08,,System,>> User 1 has Connected
group 235,1/24/2016 1:11,,System,>> All chat participants have arrived. You may now chat!
group 235,1/24/2016 1:11,,System,>> User 2 has Connected
group 235,1/24/2016 1:11,R_2S1y0chNNbKatov,User 1,"When	was	the	last time	you	walked	for	more	than	an	hour?	Describe	where	you	went	and	 what	you	saw"
group 235,1/24/2016 1:12,R_2UhIwaZBnde6FjE,User 2,I took a walk in the hills with my dog and wife
group 235,1/24/2016 1:12,R_2UhIwaZBnde6FjE,User 2,"How	did	you	celebrate	last	Halloween?"
group 235,1/24/2016 1:13,R_2S1y0chNNbKatov,User 1,I went out tricking or treating with my daughters. It was rainy but still run since it their first time going out together.
group 235,1/24/2016 1:13,R_2UhIwaZBnde6FjE,User 2,"If	you	could	invent	a	new	flavor	of	ice	cream,	what	would	it	be?"
group 235,1/24/2016 1:14,R_2S1y0chNNbKatov,User 1,"I feel like they're all already invented, but Reese Peanut Butter Cup? I think we're both supposed to answer each question, so which ice cream flavor would you invent?"
group 235,1/24/2016 1:15,R_2UhIwaZBnde6FjE,User 2,I would hope that we keep this short.  I'll answer also.  Gave out candy.  Ice cream would be whiskey raisan
group 235,1/24/2016 1:15,R_2S1y0chNNbKatov,User 1,"What	gifts	did	you	receive	on	your	last	birthday?"
group 235,1/24/2016 1:16,R_2UhIwaZBnde6FjE,User 2,I got a nice bottle of scotch
group 235,1/24/2016 1:16,R_2S1y0chNNbKatov,User 1,I got a couple bottles of bourbon and some cigars.
group 235,1/24/2016 1:16,R_2UhIwaZBnde6FjE,User 2,"Describe	the	last	time	you	went	to	the	zoo."
group 235,1/24/2016 1:17,R_2UhIwaZBnde6FjE,User 2,I went to the San Diego zoo and walked around a lot
group 235,1/24/2016 1:17,R_2S1y0chNNbKatov,User 1,"A couple weeks ago, weather warmed up so I took the girls in the afternoon. You?"
group 235,1/24/2016 1:17,R_2UhIwaZBnde6FjE,User 2,"Sounds fun.  Do	you	like	to	get	up	early	or	stay	up	late?	Is	there	anything	funny	that	has	resulted	from	 this?"
group 235,1/24/2016 1:17,R_2UhIwaZBnde6FjE,User 2,I get up around 8am.  Nothing funny from it
group 235,1/24/2016 1:17,R_2S1y0chNNbKatov,User 1,I get up early usually. Nothing really funny about it - mostly just makes me tired
group 235,1/24/2016 1:18,R_2S1y0chNNbKatov,User 1,"8. What	did	you	do	this	summer?"
group 235,1/24/2016 1:18,R_2UhIwaZBnde6FjE,User 2,I took short day trips around the coast when I wasn't working
group 235,1/24/2016 1:18,R_2S1y0chNNbKatov,User 1,"Working, working, working here."
group 235,1/24/2016 1:18,R_2UhIwaZBnde6FjE,User 2,"Who	is	your	favorite	actor	of	your	own	gender?	Describe	a	favorite	scene	in	which	this	 person	has	acted."
group 235,1/24/2016 1:19,R_2UhIwaZBnde6FjE,User 2,"I like Sean Connery in Bond, James Bond films"
group 235,1/24/2016 1:19,R_2S1y0chNNbKatov,User 1,"Bradd Pitt, head in the box in Seven"
group 235,1/24/2016 1:19,R_2S1y0chNNbKatov,User 1,"What	is	your	favorite	holiday?	Why?"
group 235,1/24/2016 1:19,R_2UhIwaZBnde6FjE,User 2,"What	is	your	favorite	holiday?	Why?"
group 235,1/24/2016 1:19,R_2UhIwaZBnde6FjE,User 2,I like 4th of July.  Fireworks baby
group 235,1/24/2016 1:20,R_2S1y0chNNbKatov,User 1,Valentine's Day. It's my birthday so I'm not expected to do romantic things for my wife.
group 235,1/24/2016 1:20,R_2S1y0chNNbKatov,User 1,"11.	What	foreign	country	would	you	most	like	to	visit?	What	attracts	you	to	this	place?"
group 235,1/24/2016 1:20,R_2S1y0chNNbKatov,User 1,Belgium for the beer for me
group 235,1/24/2016 1:20,R_2UhIwaZBnde6FjE,User 2,I would like to go to Spain.  Maybe run with the bulls
group 235,1/24/2016 1:20,R_2UhIwaZBnde6FjE,User 2,"Do	you	prefer	digital	watches	and	clocks	or	the	kind	with	hands?	Why?"
group 235,1/24/2016 1:21,R_2UhIwaZBnde6FjE,User 2,I prefer digital since I have that on my phone
group 235,1/24/2016 1:21,R_2UhIwaZBnde6FjE,User 2,"Describe	your mother's	best	friend"
group 235,1/24/2016 1:21,R_2S1y0chNNbKatov,User 1,Watches with hands for purely style purposes. i mainly use my phone for my time
group 235,1/24/2016 1:21,R_2UhIwaZBnde6FjE,User 2,Cute private woman.  Not very talkative
group 235,1/24/2016 1:21,R_2S1y0chNNbKatov,User 1,"I have no clue really, my mom is a nut and she hangs out with other weird people"
group 235,1/24/2016 1:21,R_2UhIwaZBnde6FjE,User 2,"How	often	do	you	get	your	hair	cut?	Where	do	you	go?	Have	you	ever	had	a	really	bad	 haircut	experience?"
group 235,1/24/2016 1:22,R_2S1y0chNNbKatov,User 1,Cut my own hair with clippers and have for the last 6 years. not much good or bad about it
group 235,1/24/2016 1:22,R_2UhIwaZBnde6FjE,User 2,I get it cut every 6 weeks. I go to a friend. My bad experience was getting my ear sliced and needed some stiches
group 235,1/24/2016 1:22,R_2UhIwaZBnde6FjE,User 2,".	What	is	the	last	concert	you	saw?	How	many	of	that	band's	albums	do	you	own?	Had	you	 seen	them	before?	Where?"
group 235,1/24/2016 1:23,R_2UhIwaZBnde6FjE,User 2,Last concert was Moody Blues. Have some of their songs.
group 235,1/24/2016 1:23,R_2S1y0chNNbKatov,User 1,"Belle and Sebastian. Own a bunch digitally, Never seen them before."
group 235,1/24/2016 1:23,R_2UhIwaZBnde6FjE,User 2,Nice talking with you.
group 235,1/24/2016 1:23,R_2S1y0chNNbKatov,User 1,Good working with you!
group 235,1/24/2016 1:23,,System,>> User 2 has Disconnected
group 235,1/24/2016 1:23,,System,>> User 1 has Disconnected
group 235,1/24/2016 1:31,,System,>> This chat has 600 seconds remaining before expiring. Please start wrapping up your conversation.
group 235,1/24/2016 1:41,,System,>> This chat has now expired.
group 236,1/24/2016 1:10,,System,>> User 1 has Connected
group 236,1/24/2016 1:12,,System,>> All chat participants have arrived. You may now chat!
group 236,1/24/2016 1:12,,System,>> User 2 has Connected
group 236,1/24/2016 1:12,R_3fZTq60KyP5qP9R,User 1,"Hello. When	was	the	last time	you	walked	for	more	than	an	hour?	Describe	where	you	went	and	 what	you	saw"
group 236,1/24/2016 1:12,R_3njHi98dcaWU5Pg,User 2,Hello!
group 236,1/24/2016 1:13,R_3njHi98dcaWU5Pg,User 2,The last time I walked for more than an hour was when I was very lost in Mexico. It was pretty dark but I saw the ocean and lots of shops.
group 236,1/24/2016 1:13,R_3njHi98dcaWU5Pg,User 2,"When	was	the	last time	you	walked	for	more	than	an hour?	Describe	where	you	went	and	what	you	saw"
group 236,1/24/2016 1:14,R_3fZTq60KyP5qP9R,User 1,Awesome! The last time I walked for more than an hour was when I had to go to my cousin's house to pick up some personal items and did not have a ride. I saw a lot of cars driving and a fire hydrant gushing water.
group 236,1/24/2016 1:14,R_3fZTq60KyP5qP9R,User 1,"How	did	you	celebrate	last	Halloween?"
group 236,1/24/2016 1:15,R_3njHi98dcaWU5Pg,User 2,Cool. My girlfriend came over and we carved pumpkins.
group 236,1/24/2016 1:15,R_3njHi98dcaWU5Pg,User 2,How did you celebrate last Halloween?
group 236,1/24/2016 1:15,R_3fZTq60KyP5qP9R,User 1,I took my daughter trick or treating and we stayed in a hotel that night watching scary movies and eating candy!
group 236,1/24/2016 1:15,R_3fZTq60KyP5qP9R,User 1,"If	you	could	invent	a	new	flavor	of	ice	cream,	what	would	it	be?"
group 236,1/24/2016 1:16,R_3njHi98dcaWU5Pg,User 2,Cute! Sounds like fun.
group 236,1/24/2016 1:16,R_3fZTq60KyP5qP9R,User 1, :smiley:
group 236,1/24/2016 1:16,R_3njHi98dcaWU5Pg,User 2,A new ice cream flavor would be.... something with queso.
group 236,1/24/2016 1:16,R_3fZTq60KyP5qP9R,User 1,Interesting
group 236,1/24/2016 1:17,R_3njHi98dcaWU5Pg,User 2,"If	you	could	invent	a	new	flavor	of	ice	cream,	what	would	it be?"
group 236,1/24/2016 1:17,R_3fZTq60KyP5qP9R,User 1,"Might already be a flavor, but coconut and caramel."
group 236,1/24/2016 1:17,R_3fZTq60KyP5qP9R,User 1,"What	is	your	favorite	holiday?	Why?"
group 236,1/24/2016 1:17,R_3njHi98dcaWU5Pg,User 2,Sounds good!
group 236,1/24/2016 1:17,R_3njHi98dcaWU5Pg,User 2,My favorite holiday is New Years Eve because I love the excitement
group 236,1/24/2016 1:18,R_3njHi98dcaWU5Pg,User 2,"What	is	your	favorite	holiday?	Why?"
group 236,1/24/2016 1:18,R_3fZTq60KyP5qP9R,User 1,"My favorite holiday would have to be Halloween because I love fall, horror movies, candy, and just the overall mood/setting."
group 236,1/24/2016 1:18,R_3fZTq60KyP5qP9R,User 1,"What	gifts	did	you	receive	on	your	last	birthday?"
group 236,1/24/2016 1:18,R_3njHi98dcaWU5Pg,User 2,That's my mom's favorite :smiley:
group 236,1/24/2016 1:19,R_3njHi98dcaWU5Pg,User 2,I was taken out for a nice birthday dinner
group 236,1/24/2016 1:19,R_3fZTq60KyP5qP9R,User 1,Awesome!
group 236,1/24/2016 1:19,R_3njHi98dcaWU5Pg,User 2,"What	gifts	did	you	receive	on	your	last	birthday?"
group 236,1/24/2016 1:19,R_3fZTq60KyP5qP9R,User 1,I was given flowers by my daughter and my boyfriend took me to the zoo.
group 236,1/24/2016 1:20,R_3fZTq60KyP5qP9R,User 1,"That brings me to my next question! Describe	the	last	time	you	went	to	the	zoo."
group 236,1/24/2016 1:20,R_3njHi98dcaWU5Pg,User 2,Leads into it perfectly. I went to the zoo in 2012- I was a nanny. It was in the summer in Texas so it was very hot!
group 236,1/24/2016 1:21,R_3njHi98dcaWU5Pg,User 2,"your turn! Describe	the	last	time you	went	to	the	zoo."
group 236,1/24/2016 1:22,R_3fZTq60KyP5qP9R,User 1,"Last time I was at the zoo was on my birthday! I was disappointed because some of the exhibits were under construction and we could not see all of the animals. There was a special dinosaur exhibit though, which was pretty cool. I went with my boyfriend and daughter. My kid had fun so thats all that really mattered."
group 236,1/24/2016 1:22,R_3fZTq60KyP5qP9R,User 1,"Do	you	like	to	get	up	early	or	stay	up	late?	Is	there	anything	funny	that	has	resulted	from	 this?"
group 236,1/24/2016 1:23,R_3njHi98dcaWU5Pg,User 2,Sounds like a nice trip to the zoo! Glad your daughter liked it.
group 236,1/24/2016 1:23,R_3njHi98dcaWU5Pg,User 2,"I'm starting to enjoy waking up early. Nothing too funny, just more productivity!"
group 236,1/24/2016 1:23,R_3njHi98dcaWU5Pg,User 2,"Do	you	like	to	get	up	early	or	stay	up	late?	Is	there	anything funny	that	has	resulted	from	this?"
group 236,1/24/2016 1:23,R_3fZTq60KyP5qP9R,User 1,"I hate getting up early! I am more of a night owl, so I prefer staying up later whenever I can. If I am out late, I usually encounter people coming from the bar in my neighborhood so that is always interesting to watch. Nothing specific comes to mind however."
group 236,1/24/2016 1:24,R_3fZTq60KyP5qP9R,User 1,"What	did	you	do	this	summer?"
group 236,1/24/2016 1:24,R_3njHi98dcaWU5Pg,User 2,People watching sounds fun! I had summer classes and an internship this summer. I did go on a quick cruise with my family which was great.
group 236,1/24/2016 1:25,R_3njHi98dcaWU5Pg,User 2,What did you do this summer?
group 236,1/24/2016 1:26,R_3fZTq60KyP5qP9R,User 1,"That sounds super fun and also productive. This summer, I lived in the middle of nowhere in a small town and there was not much to do. So, I spent most days playing outside with my daughter and our dog, taking walks and enjoying nature. At night, we would have some drinks with family and sit around a bonfire."
group 236,1/24/2016 1:26,R_3fZTq60KyP5qP9R,User 1,"Who	is	your	favorite	actor	of	your	own	gender?	Describe	a	favorite	scene	in	which	this	 person	has	acted"
group 236,1/24/2016 1:28,R_3njHi98dcaWU5Pg,User 2,"My favorite actor is Rachel McAdams. I love her in Mean Girls, I love when she dances at the talent show."
group 236,1/24/2016 1:28,R_3njHi98dcaWU5Pg,User 2,"Who	is	your	favorite	actor	of	your	own	gender?	Describe	a favorite	scene	in	which	this	person	has	acted"
group 236,1/24/2016 1:31,R_3fZTq60KyP5qP9R,User 1,"My favorite actress is Helen Bonham Carter. I loved her in Harry Potter and the Order of the Phoenix. The scene when she is summoned by the dark lord and breaks out of prison is awesome. She plays crazy really well! She is laughing maniacally, its storming and very dramatic."
group 236,1/24/2016 1:31,R_3fZTq60KyP5qP9R,User 1,"What	is	your	favorite	holiday?	Why? Repeat question...."
