Group,Time,Id,User,Message,Message filtered,Source,Script
group 193,1/14/2016 8:51,R_9KpousjLnbECqQx,User 2,"Wow, that's amazing! I'm so jealous! :worried: lol","Wow, that's amazing! I'm so jealous! :worried: lol",mturk,Close
group 193,1/14/2016 8:52,R_9KpousjLnbECqQx,User 2,"I don't really think I had a greatest accomplishment yet in my life to be honest. I don't think I ""truly"" lived yet.","I don't really think I had a greatest accomplishment yet in my life to be honest. I don't think I ""truly"" lived yet.",mturk,Close
group 193,1/14/2016 8:52,R_9KpousjLnbECqQx,User 2,What is your most treasured memory?,What is your most treasured memory?,mturk,Close
group 193,1/14/2016 8:53,R_1Hq6T18LA8hSpse,User 1,Well at least you can look forward to future accomplishments!!,Well at least you can look forward to future accomplishments!!,mturk,Close
group 193,1/14/2016 8:53,R_9KpousjLnbECqQx,User 2,"Yeah, hopefully.","Yeah, hopefully.",mturk,Close
group 193,1/14/2016 8:54,R_1Hq6T18LA8hSpse,User 1,I'm not sure about my most treasured memory.  I have this really good memory of hiking and biking in the mountains of Taiwan.  I had to get up really early and it was hard but for some reason I really remember that so fondly.,I'm not sure about my most treasured memory.  I have this really good memory of hiking and biking in the mountains of Taiwan.  I had to get up really early and it was hard but for some reason I really remember that so fondly.,mturk,Close
group 193,1/14/2016 8:54,R_1Hq6T18LA8hSpse,User 1,"Hey, I got a message that this conversation is going to expire soon.","Hey, I got a message that this conversation is going to expire soon.",mturk,Close
group 193,1/14/2016 8:54,R_1Hq6T18LA8hSpse,User 1,Did you get that message?,Did you get that message?,mturk,Close
group 193,1/14/2016 8:54,R_9KpousjLnbECqQx,User 2,"Yeah, I got the same message.","Yeah, I got the same message.",mturk,Close
group 193,1/14/2016 8:54,R_1Hq6T18LA8hSpse,User 1,Okay,Okay,mturk,Close
group 193,1/14/2016 8:54,R_1Hq6T18LA8hSpse,User 1,"I think there's time for more questions though, right?","I think there's time for more questions though, right?",mturk,Close
group 193,1/14/2016 8:55,R_9KpousjLnbECqQx,User 2,"Yes, it should be.","Yes, it should be.",mturk,Close
group 193,1/14/2016 8:55,R_1Hq6T18LA8hSpse,User 1,"Okay, how about you?  Your fondest memory?","Okay, how about you?  Your fondest memory?",mturk,Close
group 193,1/14/2016 8:56,R_9KpousjLnbECqQx,User 2,One of my most treasured memory is teaching myself how to ride a bike at age 10. It was the first time I really believed in myself.,One of my most treasured memory is teaching myself how to ride a bike at age 10. It was the first time I really believed in myself.,mturk,Close
group 193,1/14/2016 8:56,R_9KpousjLnbECqQx,User 2,"If you knew that in one year you would die suddenly, would you change anything about the way you are now living? Why?","If you knew that in one year you would die suddenly, would you change anything about the way you are now living? Why?",mturk,Close
group 193,1/14/2016 8:57,R_1Hq6T18LA8hSpse,User 1,Well I'd stop saving for retirement for sure.  And I'd probably go back to my home country and spend time with my family and old friends.,Well I'd stop saving for retirement for sure.  And I'd probably go back to my home country and spend time with my family and old friends.,mturk,Close
group 193,1/14/2016 8:57,R_1Hq6T18LA8hSpse,User 1,How about you?,How about you?,mturk,Close
group 193,1/14/2016 8:58,R_9KpousjLnbECqQx,User 2,"I would stop paying my bills, have more fun, and spend more money on luxury items.Why not go out in style? lol","I would stop paying my bills, have more fun, and spend more money on luxury items.Why not go out in style? lol",mturk,Close
group 193,1/14/2016 8:58,R_9KpousjLnbECqQx,User 2,How do you feel about your relationship with your mother?,How do you feel about your relationship with your mother?,mturk,Close
group 193,1/14/2016 8:59,R_1Hq6T18LA8hSpse,User 1,Right!!  hehehe,Right!!  hehehe,mturk,Close
group 193,1/14/2016 8:59,R_9KpousjLnbECqQx,User 2, :smiley:, :smiley:,mturk,Close
group 193,1/14/2016 8:59,,System,>> This chat has now expired.,,,
group 194,1/14/2016 12:51,,System,>> User 1 has Connected,,,
group 194,1/14/2016 12:52,,System,>> User 1 has Disconnected,,,
group 195,1/14/2016 21:14,,System,>> User 1 has Connected,,,
group 195,1/14/2016 21:15,,System,>> User 1 has Disconnected,,,
group 196,1/14/2016 23:25,,System,>> User 1 has Connected,,,
group 196,1/14/2016 23:30,,System,>> User 1 has Disconnected,,,
group 197,1/15/2016 2:37,,System,>> User 1 has Connected,,,
group 197,1/15/2016 2:45,,System,>> User 1 has Disconnected,,,
group 198,1/15/2016 14:14,,System,>> User 1 has Connected,,,
group 198,1/15/2016 14:16,,System,>> User 1 has Disconnected,,,
group 199,1/15/2016 15:36,,System,>> User 1 has Connected,,,
group 199,1/15/2016 15:42,,System,>> User 1 has Disconnected,,,
group 2,12/29/2015 2:26,,System,>> User 1 has Connected,,,
group 2,12/29/2015 2:26,,System,>> User 1 has Disconnected,,,
group 20,12/29/2015 21:31,,System,>> User 1 has Connected,,,
group 20,12/29/2015 21:32,,System,>> User 1 has Disconnected,,,
group 200,1/15/2016 19:01,,System,>> User 1 has Connected,,,
group 200,1/15/2016 19:04,,System,>> User 1 has Disconnected,,,
group 201,1/16/2016 0:25,,System,>> User 1 has Connected,,,
group 201,1/16/2016 0:32,,System,>> User 1 has Disconnected,,,
group 202,1/16/2016 5:09,,System,>> User 1 has Connected,,,
group 202,1/16/2016 5:10,,System,>> User 1 has Disconnected,,,
group 203,1/16/2016 7:12,,System,>> User 1 has Connected,,,
group 203,1/16/2016 7:13,,System,>> User 1 has Disconnected,,,
group 204,1/16/2016 7:22,,System,>> User 1 has Connected,,,
group 204,1/16/2016 7:31,,System,>> User 1 has Disconnected,,,
group 205,1/16/2016 7:37,,System,>> User 1 has Connected,,,
group 205,1/16/2016 7:38,,System,>> User 1 has Disconnected,,,
group 206,1/16/2016 7:41,,System,>> User 1 has Connected,,,
group 206,1/16/2016 7:44,,System,>> User 1 has Disconnected,,,
group 207,1/16/2016 17:12,,System,>> User 1 has Connected,,,
group 207,1/16/2016 17:23,,System,>> User 1 has Disconnected,,,
group 208,1/17/2016 0:31,,System,>> User 1 has Connected,,,
group 208,1/17/2016 0:33,,System,>> User 1 has Disconnected,,,
group 209,1/17/2016 4:05,,System,>> User 1 has Connected,,,
group 209,1/17/2016 4:17,,System,>> User 1 has Disconnected,,,
group 21,12/29/2015 21:31,,System,>> User 1 has Connected,,,
group 21,12/29/2015 21:33,,System,>> User 1 has Disconnected,,,
group 210,1/17/2016 8:39,,System,>> User 1 has Connected,,,
group 210,1/17/2016 8:42,,System,>> User 1 has Disconnected,,,
group 211,1/17/2016 17:11,,System,>> User 1 has Connected,,,
group 211,1/17/2016 17:26,,System,>> User 1 has Disconnected,,,
group 212,1/17/2016 19:10,,System,>> User 1 has Connected,,,
group 212,1/17/2016 19:11,,System,>> User 1 has Disconnected,,,
group 213,1/17/2016 19:38,,System,>> User 1 has Connected,,,
group 213,1/17/2016 19:42,,System,>> User 1 has Disconnected,,,
group 214,1/17/2016 21:18,,System,>> User 1 has Connected,,,
group 214,1/17/2016 21:24,,System,>> User 1 has Disconnected,,,
group 215,1/17/2016 23:31,,System,>> User 1 has Connected,,,
group 215,1/17/2016 23:36,,System,>> User 1 has Disconnected,,,
group 216,1/17/2016 23:52,,System,>> User 1 has Connected,,,
group 216,1/17/2016 23:54,,System,>> User 1 has Disconnected,,,
group 217,1/17/2016 23:54,,System,>> User 1 has Connected,,,
group 217,1/17/2016 23:55,,System,>> User 1 has Disconnected,,,
group 218,1/18/2016 0:43,,System,>> User 1 has Connected,,,
group 218,1/18/2016 0:48,,System,>> User 1 has Disconnected,,,
group 219,1/18/2016 3:49,,System,>> User 1 has Connected,,,
group 219,1/18/2016 3:51,,System,>> User 1 has Disconnected,,,
group 22,12/29/2015 21:32,,System,>> User 1 has Connected,,,
group 22,12/29/2015 21:32,,System,>> User 1 has Disconnected,,,
group 220,1/18/2016 4:13,,System,>> User 1 has Connected,,,
group 220,1/18/2016 4:23,,System,>> User 1 has Disconnected,,,
group 221,1/18/2016 4:19,,System,>> User 1 has Connected,,,
group 221,1/18/2016 4:22,,System,>> User 1 has Disconnected,,,
group 222,1/18/2016 4:29,,System,>> User 1 has Connected,,,
group 222,1/18/2016 4:39,,System,>> User 1 has Disconnected,,,
group 223,1/18/2016 4:41,,System,>> User 1 has Connected,,,
group 223,1/18/2016 4:56,,System,>> User 1 has Disconnected,,,
group 224,1/18/2016 13:20,,System,>> User 1 has Connected,,,
group 224,1/18/2016 13:43,,System,>> User 1 has Disconnected,,,
group 225,1/18/2016 18:38,,System,>> User 1 has Connected,,,
group 225,1/18/2016 18:47,,System,>> User 1 has Disconnected,,,
group 226,1/18/2016 22:50,,System,>> User 1 has Connected,,,
group 226,1/18/2016 22:55,,System,>> User 1 has Disconnected,,,
group 227,1/20/2016 23:18,,System,>> User 1 has Connected,,,
group 227,1/20/2016 23:32,,System,>> User 1 has Disconnected,,,
group 228,1/21/2016 0:17,,System,>> User 1 has Connected,,,
group 228,1/21/2016 0:32,,System,>> User 1 has Disconnected,,,
group 229,1/21/2016 1:18,,System,>> User 1 has Connected,,,
group 229,1/21/2016 1:24,,System,>> User 1 has Disconnected,,,
group 23,12/29/2015 21:32,,System,>> User 1 has Connected,,,
group 23,12/29/2015 21:35,,System,>> All chat participants have arrived. You may now chat!,,,
group 23,12/29/2015 21:35,,System,>> User 2 has Connected,,,
group 23,12/29/2015 21:36,R_3O7m0Oh5KBW5ktO,User 2,Hello!,,,
group 23,12/29/2015 21:37,R_3O7m0Oh5KBW5ktO,User 2,"Given	the	choice	of	anyone	in	the	world,	whom	would	you	want	as	a	dinner	guest?",,,
group 23,12/29/2015 21:37,,System,>> User 2 has Disconnected,,,
group 23,12/29/2015 21:41,Admin,Admin,User 2 has Disconnected. User 1 please exit the survey.,,,
group 23,12/29/2015 21:42,R_b72nhhQZQuYsMAV,User 1,Hi,,,
group 23,12/29/2015 21:43,,System,>> User 1 has Disconnected,,,
group 23,12/29/2015 21:56,,System,>> This chat has 600 seconds remaining before expiring. Please start wrapping up your conversation.,,,
group 23,12/29/2015 22:06,,System,>> This chat has now expired.,,,
group 230,1/21/2016 2:35,,System,>> User 1 has Connected,,,
group 230,1/21/2016 2:43,,System,>> User 1 has Disconnected,,,
group 231,1/21/2016 4:35,,System,>> User 1 has Connected,,,
group 231,1/21/2016 4:37,,System,>> User 1 has Disconnected,,,
group 232,1/21/2016 11:46,,System,>> User 1 has Connected,,,
group 232,1/21/2016 11:46,,System,>> User 1 has Disconnected,,,
group 233,1/21/2016 15:31,,System,>> User 1 has Connected,,,
group 233,1/21/2016 15:38,,System,>> User 1 has Disconnected,,,
group 234,1/21/2016 19:52,,System,>> User 1 has Connected,,,
group 234,1/21/2016 19:58,,System,>> User 1 has Disconnected,,,
group 235,1/23/2016 2:39,,System,>> User 1 has Connected,,,
group 235,1/23/2016 2:41,,System,>> All chat participants have arrived. You may now chat!,,,
group 235,1/23/2016 2:41,,System,>> User 2 has Connected,,,
group 235,1/23/2016 2:41,R_RVyRxxmqCOC8ATf,User 1,"If	you	were	able	to	live	to	the	age	of	90	and	retain	either	the	mind	or	body	of	a	30-year-old	 for	the	last	60	years	of	your	life,	which	would	you	want?",,,
group 235,1/23/2016 2:42,R_1dKBhBZxQpriH3Q,User 2,I guess I choose the mind,,,
group 235,1/23/2016 2:42,R_1dKBhBZxQpriH3Q,User 2,"Given	the	choice	of	anyone	in	the	world,	whom	would	you	want	as	a	dinner	guest?",,,
group 235,1/23/2016 2:43,R_RVyRxxmqCOC8ATf,User 1,"My favorite artist, Sycra.",,,
group 235,1/23/2016 2:43,R_RVyRxxmqCOC8ATf,User 1,"What	would	constitute	a	""perfect""	day	for	you?",,,
group 235,1/23/2016 2:44,R_1dKBhBZxQpriH3Q,User 2,A day at the spa with lots of massages,,,
group 235,1/23/2016 2:44,R_1dKBhBZxQpriH3Q,User 2,"What	would	constitute	a	""perfect""	day	for	you?",,,
group 235,1/23/2016 2:45,R_RVyRxxmqCOC8ATf,User 1,Just enjoying the day with the people I care about. Maybe a workout.,,,
group 235,1/23/2016 2:45,R_RVyRxxmqCOC8ATf,User 1,"If	you	could	change	anything	about	the	way	you	were	raised,	what	would	it	be?",,,
group 235,1/23/2016 2:45,,System,>> User 2 has Disconnected,,,
group 235,1/23/2016 2:45,,System,>> User 1 has Disconnected,,,
group 235,1/23/2016 3:01,,System,>> This chat has 600 seconds remaining before expiring. Please start wrapping up your conversation.,,,
group 235,1/23/2016 3:11,,System,>> This chat has now expired.,,,
group 236,1/23/2016 2:41,,System,>> User 1 has Connected,,,
group 236,1/23/2016 2:41,,System,>> All chat participants have arrived. You may now chat!,,,
group 236,1/23/2016 2:41,,System,>> User 2 has Connected,,,
group 236,1/23/2016 2:41,R_25FbRhcUmm30GVL,User 2,Hi,,,
group 236,1/23/2016 2:41,,System,>> User 1 has Disconnected,,,
group 236,1/23/2016 2:42,R_25FbRhcUmm30GVL,User 2,"What would constitute a ""perfect"" day	for you?",,,
group 236,1/23/2016 2:43,R_25FbRhcUmm30GVL,User 2,Hello?,,,
group 236,1/23/2016 2:44,R_25FbRhcUmm30GVL,User 2, :scream:,,,
group 236,1/23/2016 2:46,,System,>> User 2 has Disconnected,,,
group 236,1/23/2016 3:01,,System,>> This chat has 600 seconds remaining before expiring. Please start wrapping up your conversation.,,,
group 236,1/23/2016 3:11,,System,>> This chat has now expired.,,,
group 237,1/23/2016 2:41,,System,>> User 1 has Connected,,,
group 237,1/23/2016 2:41,,System,>> All chat participants have arrived. You may now chat!,,,
group 237,1/23/2016 2:41,,System,>> User 2 has Connected,,,
group 237,1/23/2016 2:42,R_qBYEUwtYHGPgLCN,User 1,Hello,,,
group 237,1/23/2016 2:42,R_22xi5sbCJYiqrZq,User 2,hi,,,
group 237,1/23/2016 2:43,R_qBYEUwtYHGPgLCN,User 1,"Well, I suppose I'll begin by asking a question",,,
group 237,1/23/2016 2:43,R_qBYEUwtYHGPgLCN,User 1,"Given	the	choice	of	anyone	in	the	world,	whom	would	you	want	as	a	dinner	guest?",,,
group 237,1/23/2016 2:43,R_22xi5sbCJYiqrZq,User 2,ok,,,
group 237,1/23/2016 2:44,R_22xi5sbCJYiqrZq,User 2,Christopher Hitchen's if he didn't die,,,
group 237,1/23/2016 2:44,R_22xi5sbCJYiqrZq,User 2,"Given	the	choice	of	anyone	in	the	world,	whom	would	you	want as	a	dinner	guest?",,,
group 237,1/23/2016 2:44,R_qBYEUwtYHGPgLCN,User 1,I would have to say Abraham Lincoln because I'm a history nerd,,,
group 237,1/23/2016 2:44,R_22xi5sbCJYiqrZq,User 2, :smiley:,,,
group 237,1/23/2016 2:45,R_qBYEUwtYHGPgLCN,User 1,"What	would	constitute	a	""perfect""	day	for	you?",,,
group 237,1/23/2016 2:46,R_22xi5sbCJYiqrZq,User 2,"Just a simple day with my gf, alone, at home or in nature, no contact with the world.",,,
group 237,1/23/2016 2:46,R_22xi5sbCJYiqrZq,User 2,"What	would	constitute	a	""perfect""	day	for	you?",,,
group 237,1/23/2016 2:46,R_qBYEUwtYHGPgLCN,User 1,That sounds great!,,,
group 237,1/23/2016 2:46,R_qBYEUwtYHGPgLCN,User 1,My day would be spent with family also.  My kids and husband doing something fun like bowling,,,
group 237,1/23/2016 2:47,R_qBYEUwtYHGPgLCN,User 1,"If	you	were	able	to	live	to	the	age	of	90	and	retain	either	the	mind	or	body	of	a	30-year-old	 for	the	last	60	years	of	your	life,	which	would	you	want?",,,
group 237,1/23/2016 2:48,R_22xi5sbCJYiqrZq,User 2,"My body, I can't imagine losing what I have now lol",,,
group 237,1/23/2016 2:48,R_22xi5sbCJYiqrZq,User 2,"If	you	were	able	to	live	to	the	age	of	90	and	retain	either	the mind	or	body	of	a	30-year-old	for	the	last	60	years	of	your	life,	which	would	you want?",,,
group 237,1/23/2016 2:48,R_qBYEUwtYHGPgLCN,User 1,lol!,,,
group 237,1/23/2016 2:48,R_qBYEUwtYHGPgLCN,User 1,I would want my mind.,,,
group 237,1/23/2016 2:48,R_22xi5sbCJYiqrZq,User 2,I respect that,,,
group 237,1/23/2016 2:49,R_qBYEUwtYHGPgLCN,User 1,I've experienced grandparents who have suffered Alzheimers and it's horrible,,,
group 237,1/23/2016 2:49,R_qBYEUwtYHGPgLCN,User 1,So for sure mind.  That way I can still interact with my family :),,,
group 237,1/23/2016 2:49,R_qBYEUwtYHGPgLCN,User 1,"If	you	could	change	anything	about	the	way	you	were	raised,	what	would	it	be?",,,
group 237,1/23/2016 2:50,R_22xi5sbCJYiqrZq,User 2,"Maybe having my father have a bigger role in my life, but I do owe alot of my mother and grandmother for making me a good person",,,
